name,remote_support,adaptive_support,description,Job level,length,test_type,url,combined_text
sales transformation 10 individual contributor,Yes,No,this report draws insights from the opq it provides an accurate and objective measure of a salespersons ability to sell well in a digital first environment insights included in this report include individual scores and score narratives for the behaviours included in shls sales transformation behavioural model,"Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",,['Personality & Behavior'],https://www.shl.com/products/product-catalog/view/sales-transformation-report-individual-contributor/,sales transformation 10 individual contributor this report draws insights from the opq it provides an accurate and objective measure of a salespersons ability to sell well in a digital first environment insights included in this report include individual scores and score narratives for the behaviours included in shls sales transformation behavioural model personality behavior adaptive no remote yes
sales transformation 20 individual contributor,Yes,No,this report draws insights from the opq it provides an accurate and objective measure of a salespersons ability to sell well in a digital first environment insights included in this report include individual scores and score narratives for the behaviours included in shls sales transformation behavioural model,"Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",,['Personality & Behavior'],https://www.shl.com/products/product-catalog/view/salestransformationreport2-0-individualcontributor/,sales transformation 20 individual contributor this report draws insights from the opq it provides an accurate and objective measure of a salespersons ability to sell well in a digital first environment insights included in this report include individual scores and score narratives for the behaviours included in shls sales transformation behavioural model personality behavior adaptive no remote yes
search engine optimization new,Yes,No,multichoice test that measures the knowledge on the concepts of need of seo seo planning seo strategies seo software tools and exchanging links,"Graduate, Mid-Professional, Professional Individual Contributor,",12.0,['Knowledge & Skills'],https://www.shl.com/products/product-catalog/view/search-engine-optimization-new/,search engine optimization new multichoice test that measures the knowledge on the concepts of need of seo seo planning seo strategies seo software tools and exchanging links knowledge skills adaptive no remote yes
selenium new,Yes,No,multichoice test that measures the knowledge of selenium ide selenium rc selenium grid web driver test design considerations user extensions frameworks and object repository,"Mid-Professional, Professional Individual Contributor,",10.0,['Knowledge & Skills'],https://www.shl.com/products/product-catalog/view/selenium-new/,selenium new multichoice test that measures the knowledge of selenium ide selenium rc selenium grid web driver test design considerations user extensions frameworks and object repository knowledge skills adaptive no remote yes
shell scripting new,Yes,No,multichoice test that measures the knowledge of shell scripting to perform operations such as file manipulation program execution and printing text,"Mid-Professional, Professional Individual Contributor,",10.0,['Knowledge & Skills'],https://www.shl.com/products/product-catalog/view/shell-scripting-new/,shell scripting new multichoice test that measures the knowledge of shell scripting to perform operations such as file manipulation program execution and printing text knowledge skills adaptive no remote yes
shl verify interactive inductive reasoning,Yes,Yes,evaluates ability to identify specific patterns in data or situations and generalize that information to broader contexts,"Professional Individual Contributor, Graduate, Manager, Mid-Professional,",20.0,"['Ability & Aptitude', 'Simulations']",https://www.shl.com/products/product-catalog/view/shl-verify-interactive-inductive-reasoning/,shl verify interactive inductive reasoning evaluates ability to identify specific patterns in data or situations and generalize that information to broader contexts ability aptitude simulations adaptive yes remote yes
shl verify interactive deductive reasoning,Yes,Yes,measures the ability to draw logical conclusions based on information provided identify strengths and weaknesses of arguments and complete scenarios using incomplete information,"Graduate, Manager, Mid-Professional, Professional Individual Contributor,",20.0,"['Ability & Aptitude', 'Simulations']",https://www.shl.com/products/product-catalog/view/shl-verify-interactive-deductive-reasoning/,shl verify interactive deductive reasoning measures the ability to draw logical conclusions based on information provided identify strengths and weaknesses of arguments and complete scenarios using incomplete information ability aptitude simulations adaptive yes remote yes
shl verify interactive numerical reasoning,Yes,Yes,assesses how the candidate comprehends numerical information in various formats,"Graduate, Manager, Mid-Professional, Professional Individual Contributor,",20.0,"['Ability & Aptitude', 'Simulations']",https://www.shl.com/products/product-catalog/view/shl-verify-interactive-numerical-reasoning/,shl verify interactive numerical reasoning assesses how the candidate comprehends numerical information in various formats ability aptitude simulations adaptive yes remote yes
shl verify interactive g,Yes,Yes,shl verify interactive g svig is a test of general cognitive ability that also generates accurate assessments of three specific abilities deductive reasoning inductive reasoning and numerical reasoning the candidate will see questions measuring all three abilities candidates will receive a score on each of the specific abilities as well as a general ability score this test is appropriate for all job levels however it is most relevant for positions that require cognitive ability across a range of specific skills completion time is 36 minutes for the test itself plus 10 minutes for instructions and practice,"Graduate, Manager, Mid-Professional, Professional Individual Contributor,",36.0,['Ability & Aptitude'],https://www.shl.com/products/product-catalog/view/shl-verify-interactive-g/,shl verify interactive g shl verify interactive g svig is a test of general cognitive ability that also generates accurate assessments of three specific abilities deductive reasoning inductive reasoning and numerical reasoning the candidate will see questions measuring all three abilities candidates will receive a score on each of the specific abilities as well as a general ability score this test is appropriate for all job levels however it is most relevant for positions that require cognitive ability across a range of specific skills completion time is 36 minutes for the test itself plus 10 minutes for instructions and practice ability aptitude adaptive yes remote yes
shl verify interactive numerical calculation,Yes,Yes,the verify interactive numerical calculation test measures a candidates ability to work with numbers and use appropriate mathematics in different situations the numerical ability test requires candidates to understand order of operations perform numerical calculations and identify errors in calculations the numerical calculation test though it is adaptive is ideal for entrylevel jobs that require completing simple numerical calculations quickly and accurately,"Entry-Level,",10.0,['Ability & Aptitude'],https://www.shl.com/products/product-catalog/view/shl-verify-interactive-numerical-calculation/,shl verify interactive numerical calculation the verify interactive numerical calculation test measures a candidates ability to work with numbers and use appropriate mathematics in different situations the numerical ability test requires candidates to understand order of operations perform numerical calculations and identify errors in calculations the numerical calculation test though it is adaptive is ideal for entrylevel jobs that require completing simple numerical calculations quickly and accurately ability aptitude adaptive yes remote yes
siebel development new,Yes,No,multichoice test that measures the knowledge of siebel basics architecture server administration access control siebel client and web applications siebel models data mapping workflow and deployment,"Mid-Professional, Professional Individual Contributor,",8.0,['Knowledge & Skills'],https://www.shl.com/products/product-catalog/view/siebel-development-new/,siebel development new multichoice test that measures the knowledge of siebel basics architecture server administration access control siebel client and web applications siebel models data mapping workflow and deployment knowledge skills adaptive no remote yes
smart interview live,Yes,No,shl live video interview is arealtimevideo interview tool it allows recruiters and line managers to remotely engage with candidates and reach hiring decisions faster delight shortlisted candidates with a face2face digital interview that goes way beyond a conference call interact with whiteboards instant filesharing draw from an expertlycurated question bank and provide a remote endtoend interview experience that increases your chance of conversionlanguage availabilitythe candidate and assessor interface is available in us english japanese simplified chinese castilian spanish portuguese brazilian portuguese french canadian french italian dutch latin american spanish romanian indonesian german arabic greek the admin interface is available in us english and simplified chinese cn server,"Entry-Level, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",,['Personality & Behavior'],https://www.shl.com/products/product-catalog/view/smart-interview-live/,smart interview live shl live video interview is arealtimevideo interview tool it allows recruiters and line managers to remotely engage with candidates and reach hiring decisions faster delight shortlisted candidates with a face2face digital interview that goes way beyond a conference call interact with whiteboards instant filesharing draw from an expertlycurated question bank and provide a remote endtoend interview experience that increases your chance of conversionlanguage availabilitythe candidate and assessor interface is available in us english japanese simplified chinese castilian spanish portuguese brazilian portuguese french canadian french italian dutch latin american spanish romanian indonesian german arabic greek the admin interface is available in us english and simplified chinese cn server personality behavior adaptive no remote yes
smart interview live coding,Yes,No,smart interview live coding is a realtime online coding interview with a compiler interface it enables onetoone panel and group interviews use smart interview live coding to comprehensively evaluate candidates skills across various technical roles and hire the best coding talent the language availability for the candidate and interviewer interface is english us simplified chinese castilian spanish japanese please note that the questions themselves are available as standard in us english only the language availability for the admin interface is us english only,"Graduate, Manager, Mid-Professional, Professional Individual Contributor, Entry-Level,",,['Knowledge & Skills'],https://www.shl.com/products/product-catalog/view/smart-interview-live-coding/,smart interview live coding smart interview live coding is a realtime online coding interview with a compiler interface it enables onetoone panel and group interviews use smart interview live coding to comprehensively evaluate candidates skills across various technical roles and hire the best coding talent the language availability for the candidate and interviewer interface is english us simplified chinese castilian spanish japanese please note that the questions themselves are available as standard in us english only the language availability for the admin interface is us english only knowledge skills adaptive no remote yes
smart interview on demand,Yes,No,smart interview on demand is arecordedasynchronous video interview tool that introduces you to each person behind the resume with a shortrecorded video of them explaining why they would be an awesome addition to your team a streamlined minimum bias screening to ensure you shortlist top talent faster and find those hidden gems you may have otherwise missed availability theadministrator and evaluator interfaceis available in us english and simplified chinese only as are the standard question banks however custom questions can be added or recorded in any language theparticipant interfaceis available in arabic brazilian portuguese bulgarian canadian french chinese croatian czech danish dutch dutch belgium estonian finnish french german greek hindi hungarian italian indonesian japanese korean latvian lithuanian malaysian mexican spanish norwegian polish portuguese romanian russian serbian slovak slovenian spanish swedish taiwanese chinese thai turkish uk english ukrainian us english vietnameseyour use of this assessment product may be subject to new york city law 144 regulation of the use of automated employment decision tools dated july 5 2023 compliance with law 144 is your responsibility read more on httpswwwshlcomlegalshlusregulatorycompliance,"Entry-Level, Supervisor, Manager, Front Line Manager, General Population, Graduate, Mid-Professional, Professional Individual Contributor,",,['Personality & Behavior'],https://www.shl.com/products/product-catalog/view/smart-interview-on-demand/,smart interview on demand smart interview on demand is arecordedasynchronous video interview tool that introduces you to each person behind the resume with a shortrecorded video of them explaining why they would be an awesome addition to your team a streamlined minimum bias screening to ensure you shortlist top talent faster and find those hidden gems you may have otherwise missed availability theadministrator and evaluator interfaceis available in us english and simplified chinese only as are the standard question banks however custom questions can be added or recorded in any language theparticipant interfaceis available in arabic brazilian portuguese bulgarian canadian french chinese croatian czech danish dutch dutch belgium estonian finnish french german greek hindi hungarian italian indonesian japanese korean latvian lithuanian malaysian mexican spanish norwegian polish portuguese romanian russian serbian slovak slovenian spanish swedish taiwanese chinese thai turkish uk english ukrainian us english vietnameseyour use of this assessment product may be subject to new york city law 144 regulation of the use of automated employment decision tools dated july 5 2023 compliance with law 144 is your responsibility read more on httpswwwshlcomlegalshlusregulatorycompliance personality behavior adaptive no remote yes
social media new,Yes,No,multichoice test that measures the knowledge about the different social media platforms,"Entry-Level, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",10.0,['Knowledge & Skills'],https://www.shl.com/products/product-catalog/view/social-media-new/,social media new multichoice test that measures the knowledge about the different social media platforms knowledge skills adaptive no remote yes
software business analysis,Yes,Yes,the software business analysis test measures ability to acquire and understand business requirements for an it project develop technical assets in support of that project and execute such a project in an optimal strategic manner designed for seniorlevel technical professionals this test covers the following topics business process diagramming and modeling documentation joint application development methodologies and tools project development requirements gathering system design and user interface,"Mid-Professional, Professional Individual Contributor,",30.0,['Knowledge & Skills'],https://www.shl.com/products/product-catalog/view/software-business-analysis/,software business analysis the software business analysis test measures ability to acquire and understand business requirements for an it project develop technical assets in support of that project and execute such a project in an optimal strategic manner designed for seniorlevel technical professionals this test covers the following topics business process diagramming and modeling documentation joint application development methodologies and tools project development requirements gathering system design and user interface knowledge skills adaptive yes remote yes
sonarqube new,Yes,No,multichoice test that measures the knowledge of sonarqube integration tests sonar symbols wildcards quality cover and sonar architecture,"Mid-Professional, Professional Individual Contributor,",,['Knowledge & Skills'],https://www.shl.com/products/product-catalog/view/sonarqube-new/,sonarqube new multichoice test that measures the knowledge of sonarqube integration tests sonar symbols wildcards quality cover and sonar architecture knowledge skills adaptive no remote yes
spelling us new,Yes,No,multichoice test that measures the knowledge of correct spellings in english and the ability to identify spelling errors in sentences,"Entry-Level,",0.0,['Knowledge & Skills'],https://www.shl.com/products/product-catalog/view/spelling-u-s-new/,spelling us new multichoice test that measures the knowledge of correct spellings in english and the ability to identify spelling errors in sentences knowledge skills adaptive no remote yes
split screen typing test form 1,Yes,No,this test measures speed and accuracy in typing text presented on the computer screen in this assessment the text original is displayed directly above the area in which the test taker must enter the response the test taker will not need a printed original for the evaluation this test calculates a score based on the total number of keystrokes time taken and number of errors made when typing six passages this split screen typing test uses the following method to determine the net words per minute score net words per minute gross words per minute time taken total errors time taken,"Entry-Level,",6.0,"['Ability & Aptitude', 'Knowledge & Skills']",https://www.shl.com/products/product-catalog/view/split-screen-typing-test-form-1/,split screen typing test form 1 this test measures speed and accuracy in typing text presented on the computer screen in this assessment the text original is displayed directly above the area in which the test taker must enter the response the test taker will not need a printed original for the evaluation this test calculates a score based on the total number of keystrokes time taken and number of errors made when typing six passages this split screen typing test uses the following method to determine the net words per minute score net words per minute gross words per minute time taken total errors time taken ability aptitude knowledge skills adaptive no remote yes
spring new,Yes,No,multichoice test that measures the knowledge of spring core aop ioc container and transactions,"Mid-Professional, Professional Individual Contributor,",9.0,['Knowledge & Skills'],https://www.shl.com/products/product-catalog/view/spring-new/,spring new multichoice test that measures the knowledge of spring core aop ioc container and transactions knowledge skills adaptive no remote yes
sql new,Yes,No,multichoice test that measures the knowledge of sql queries data manipulation and transaction processing,"Mid-Professional, Professional Individual Contributor,",9.0,['Knowledge & Skills'],https://www.shl.com/products/product-catalog/view/sql-new/,sql new multichoice test that measures the knowledge of sql queries data manipulation and transaction processing knowledge skills adaptive no remote yes
sql server new,Yes,No,multichoice test that measures the knowledge of basic sql queries creating and altering tables filtering grouping aggregation in sql and querying multiple tables,"Mid-Professional, Professional Individual Contributor,",11.0,['Knowledge & Skills'],https://www.shl.com/products/product-catalog/view/sql-server-new/,sql server new multichoice test that measures the knowledge of basic sql queries creating and altering tables filtering grouping aggregation in sql and querying multiple tables knowledge skills adaptive no remote yes
sql server analysis services ssas new,Yes,No,multichoice test that measures the knowledge of ssas database querying multidimensional analysis solutions cube hierarchies measures dimensions power bi dax mdx tabular model data access and security,"Mid-Professional, Professional Individual Contributor,",15.0,['Knowledge & Skills'],https://www.shl.com/products/product-catalog/view/sql-server-analysis-services-%28ssas%29-%28new%29/,sql server analysis services ssas new multichoice test that measures the knowledge of ssas database querying multidimensional analysis solutions cube hierarchies measures dimensions power bi dax mdx tabular model data access and security knowledge skills adaptive no remote yes
sql server integration services ssis new,Yes,No,multichoice test that measures the knowledge of ssis architecture components control flow data flow transformation sql server tasks ssis administration debugging logging security deployment performance package scheduling execution and configuration,"Mid-Professional, Professional Individual Contributor,",10.0,['Knowledge & Skills'],https://www.shl.com/products/product-catalog/view/sql-server-integration-services-ssis-new/,sql server integration services ssis new multichoice test that measures the knowledge of ssis architecture components control flow data flow transformation sql server tasks ssis administration debugging logging security deployment performance package scheduling execution and configuration knowledge skills adaptive no remote yes
sql server reporting services ssrs new,Yes,No,multichoice test that measures the knowledge of ssrs architecture report creation formatting calculations creating matrix reports and charts grouping sorting report parameters report management and security,"Mid-Professional, Professional Individual Contributor,",10.0,['Knowledge & Skills'],https://www.shl.com/products/product-catalog/view/sql-server-reporting-services-ssrs-new/,sql server reporting services ssrs new multichoice test that measures the knowledge of ssrs architecture report creation formatting calculations creating matrix reports and charts grouping sorting report parameters report management and security knowledge skills adaptive no remote yes
statistical analysis system new,Yes,No,multichoice test that measures the ability to use the sas software for statistical analysis,"Mid-Professional, Professional Individual Contributor,",11.0,['Knowledge & Skills'],https://www.shl.com/products/product-catalog/view/statistical-analysis-system-new/,statistical analysis system new multichoice test that measures the ability to use the sas software for statistical analysis knowledge skills adaptive no remote yes
struts new,Yes,No,multichoice test that measures the knowledge of struts framework configuration validations actions and interceptors,"Mid-Professional, Professional Individual Contributor,",5.0,['Knowledge & Skills'],https://www.shl.com/products/product-catalog/view/struts-new/,struts new multichoice test that measures the knowledge of struts framework configuration validations actions and interceptors knowledge skills adaptive no remote yes
svar spoken english aus,Yes,No,an automated spoken english test that measures fluency pronunciation active listening vocabulary grammar and spoken english understandingyour use of this assessment product may be subject to new york city law 144 regulation of the use of automated employment decision tools dated july 5 2023 compliance with law 144 is your responsibility read more on httpswwwshlcomlegalshlusregulatorycompliance,"Entry-Level,",,['Simulations'],https://www.shl.com/products/product-catalog/view/svar-spoken-english-aus/,svar spoken english aus an automated spoken english test that measures fluency pronunciation active listening vocabulary grammar and spoken english understandingyour use of this assessment product may be subject to new york city law 144 regulation of the use of automated employment decision tools dated july 5 2023 compliance with law 144 is your responsibility read more on httpswwwshlcomlegalshlusregulatorycompliance simulations adaptive no remote yes
svar spoken english indian accent new,Yes,No,an automated spoken english test that measures fluency pronunciation active listening vocabulary grammar and spoken english understandingyour use of this assessment product may be subject to new york city law 144 regulation of the use of automated employment decision tools dated july 5 2023 compliance with law 144 is your responsibility read more on httpswwwshlcomlegalshlusregulatorycompliance,"Entry-Level,",,['Simulations'],https://www.shl.com/products/product-catalog/view/svar-spoken-english-indian-accent-new/,svar spoken english indian accent new an automated spoken english test that measures fluency pronunciation active listening vocabulary grammar and spoken english understandingyour use of this assessment product may be subject to new york city law 144 regulation of the use of automated employment decision tools dated july 5 2023 compliance with law 144 is your responsibility read more on httpswwwshlcomlegalshlusregulatorycompliance simulations adaptive no remote yes
svar spoken english uk,Yes,No,an automated spoken english test that measures fluency pronunciation active listening vocabulary grammar and spoken english understandingyour use of this assessment product may be subject to new york city law 144 regulation of the use of automated employment decision tools dated july 5 2023 compliance with law 144 is your responsibility read more on httpswwwshlcomlegalshlusregulatorycompliance,"Entry-Level,",,['Simulations'],https://www.shl.com/products/product-catalog/view/svar-spoken-english-u-k/,svar spoken english uk an automated spoken english test that measures fluency pronunciation active listening vocabulary grammar and spoken english understandingyour use of this assessment product may be subject to new york city law 144 regulation of the use of automated employment decision tools dated july 5 2023 compliance with law 144 is your responsibility read more on httpswwwshlcomlegalshlusregulatorycompliance simulations adaptive no remote yes
svar spoken english us new,Yes,No,an automated spoken english test that measures fluency pronunciation active listening vocabulary grammar and spoken english understandingyour use of this assessment product may be subject to new york city law 144 regulation of the use of automated employment decision tools dated july 5 2023 compliance with law 144 is your responsibility read more on httpswwwshlcomlegalshlusregulatorycompliance,"Entry-Level,",,['Simulations'],https://www.shl.com/products/product-catalog/view/svar-spoken-english-us-new/,svar spoken english us new an automated spoken english test that measures fluency pronunciation active listening vocabulary grammar and spoken english understandingyour use of this assessment product may be subject to new york city law 144 regulation of the use of automated employment decision tools dated july 5 2023 compliance with law 144 is your responsibility read more on httpswwwshlcomlegalshlusregulatorycompliance simulations adaptive no remote yes
svar spoken french canadian new,Yes,No,test automatis de franais parl qui value laisance la prononciation lcoute active le vocabulaire la grammaire et la comprhension du franais parlyour use of this assessment product may be subject to new york city law 144 regulation of the use of automated employment decision tools dated july 5 2023 compliance with law 144 is your responsibility read more on httpswwwshlcomlegalshlusregulatorycompliance,"Entry-Level,",,['Simulations'],https://www.shl.com/products/product-catalog/view/svar-spoken-french-canadian-new/,svar spoken french canadian new test automatis de franais parl qui value laisance la prononciation lcoute active le vocabulaire la grammaire et la comprhension du franais parlyour use of this assessment product may be subject to new york city law 144 regulation of the use of automated employment decision tools dated july 5 2023 compliance with law 144 is your responsibility read more on httpswwwshlcomlegalshlusregulatorycompliance simulations adaptive no remote yes
svar spoken french european new,Yes,No,test automatis de franais parl qui value laisance la prononciation lcoute active le vocabulaire la grammaire et la comprhension du franais parlyour use of this assessment product may be subject to new york city law 144 regulation of the use of automated employment decision tools dated july 5 2023 compliance with law 144 is your responsibility read more on httpswwwshlcomlegalshlusregulatorycompliance,"Entry-Level,",,['Simulations'],https://www.shl.com/products/product-catalog/view/svar-spoken-french-european-new/,svar spoken french european new test automatis de franais parl qui value laisance la prononciation lcoute active le vocabulaire la grammaire et la comprhension du franais parlyour use of this assessment product may be subject to new york city law 144 regulation of the use of automated employment decision tools dated july 5 2023 compliance with law 144 is your responsibility read more on httpswwwshlcomlegalshlusregulatorycompliance simulations adaptive no remote yes
svar spoken spanish castilian new,Yes,No,test automatizado de espaol oral que mide la fluidez la pronunciacin la escucha activa el vocabulario la gramtica y la comprensin oral del espaolyour use of this assessment product may be subject to new york city law 144 regulation of the use of automated employment decision tools dated july 5 2023 compliance with law 144 is your responsibility read more on httpswwwshlcomlegalshlusregulatorycompliance,"Entry-Level,",,['Simulations'],https://www.shl.com/products/product-catalog/view/svar-spoken-spanish-castilian-new/,svar spoken spanish castilian new test automatizado de espaol oral que mide la fluidez la pronunciacin la escucha activa el vocabulario la gramtica y la comprensin oral del espaolyour use of this assessment product may be subject to new york city law 144 regulation of the use of automated employment decision tools dated july 5 2023 compliance with law 144 is your responsibility read more on httpswwwshlcomlegalshlusregulatorycompliance simulations adaptive no remote yes
svar spoken spanish north american new,Yes,No,test automatizado de espaol oral que mide la fluidez la pronunciacin la escucha activa el vocabulario la gramtica y la comprensin oral del espaolyour use of this assessment product may be subject to new york city law 144 regulation of the use of automated employment decision tools dated july 5 2023 compliance with law 144 is your responsibility read more on httpswwwshlcomlegalshlusregulatorycompliance,"Entry-Level,",,['Simulations'],https://www.shl.com/products/product-catalog/view/svar-spoken-spanish-north-american-new/,svar spoken spanish north american new test automatizado de espaol oral que mide la fluidez la pronunciacin la escucha activa el vocabulario la gramtica y la comprensin oral del espaolyour use of this assessment product may be subject to new york city law 144 regulation of the use of automated employment decision tools dated july 5 2023 compliance with law 144 is your responsibility read more on httpswwwshlcomlegalshlusregulatorycompliance simulations adaptive no remote yes
swing new,Yes,No,multichoice test that measures the knowledge of components containers layouts and event handling in swing,"Mid-Professional, Professional Individual Contributor,",4.0,['Knowledge & Skills'],https://www.shl.com/products/product-catalog/view/swing-new/,swing new multichoice test that measures the knowledge of components containers layouts and event handling in swing knowledge skills adaptive no remote yes
tableau new,Yes,No,multichoice test that measures the knowledge of how to use tableau to prepare tables create visualizations perform calculations apply filters and carry out forecasting,"Mid-Professional, Professional Individual Contributor,",8.0,['Knowledge & Skills'],https://www.shl.com/products/product-catalog/view/tableau-new/,tableau new multichoice test that measures the knowledge of how to use tableau to prepare tables create visualizations perform calculations apply filters and carry out forecasting knowledge skills adaptive no remote yes
telecommunications engineering new,Yes,No,multichoice test that measures the knowledge of analog communication digital communication electromagnetism and microwave engineering,"Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",7.0,['Knowledge & Skills'],https://www.shl.com/products/product-catalog/view/telecommunications-engineering-new/,telecommunications engineering new multichoice test that measures the knowledge of analog communication digital communication electromagnetism and microwave engineering knowledge skills adaptive no remote yes
teradata development new,Yes,No,multichoice test that measures the knowledge on teradata concepts of rdbms components performance availability features utilities workload management basic extensions logical expressions subqueries sql optimization physical database design table partitioning query analysis and indexes,"Mid-Professional, Professional Individual Contributor,",9.0,['Knowledge & Skills'],https://www.shl.com/products/product-catalog/view/teradata-development-new/,teradata development new multichoice test that measures the knowledge on teradata concepts of rdbms components performance availability features utilities workload management basic extensions logical expressions subqueries sql optimization physical database design table partitioning query analysis and indexes knowledge skills adaptive no remote yes
time management us,Yes,Yes,this is an adaptive test that measures the candidates knowledge of how to use time wisely in the workplace it is designed for the average business worker and covers the following topics action plans controlling decision making organizing planning scheduling time usage and time wasters,"Entry-Level, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,",15.0,['Knowledge & Skills'],https://www.shl.com/products/product-catalog/view/time-management-u-s/,time management us this is an adaptive test that measures the candidates knowledge of how to use time wisely in the workplace it is designed for the average business worker and covers the following topics action plans controlling decision making organizing planning scheduling time usage and time wasters knowledge skills adaptive yes remote yes
training development,Yes,Yes,the training development test measures knowledge of developing and delivering training programs designed for experienced trainers this test covers the following topics analysis methods audience analysis design materials design strategy developing instructional materials general knowledge media project management plan purpose of training training delivery and writing instructional objectives,"Front Line Manager, Manager,",15.0,['Knowledge & Skills'],https://www.shl.com/products/product-catalog/view/training-development/,training development the training development test measures knowledge of developing and delivering training programs designed for experienced trainers this test covers the following topics analysis methods audience analysis design materials design strategy developing instructional materials general knowledge media project management plan purpose of training training delivery and writing instructional objectives knowledge skills adaptive yes remote yes
typing new,Yes,No,typing based test that evaluates typing speed and accuracy,"Entry-Level,",2.0,['Simulations'],https://www.shl.com/products/product-catalog/view/typing-new/,typing new typing based test that evaluates typing speed and accuracy simulations adaptive no remote yes
uipath rpa development new,Yes,No,multichoice test that measures the knowledge on uipath architecture workflows recording ui interaction automation and orchestrator,"Mid-Professional, Professional Individual Contributor,",8.0,['Knowledge & Skills'],https://www.shl.com/products/product-catalog/view/uipath-rpa-development-new/,uipath rpa development new multichoice test that measures the knowledge on uipath architecture workflows recording ui interaction automation and orchestrator knowledge skills adaptive no remote yes
universal competency framework interview guide,Yes,No,the ucf interview guide provides a structured way of gathering information about each candidate and their competency potential across the 20 ucf dimensions note simplified chinese guide is available from local office portuguese guide is available from distributor,"Director, Entry-Level, Executive, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,",,"['Competencies', 'Personality & Behavior']",https://www.shl.com/products/product-catalog/view/universal-competency-framework-interview-guide/,universal competency framework interview guide the ucf interview guide provides a structured way of gathering information about each candidate and their competency potential across the 20 ucf dimensions note simplified chinese guide is available from local office portuguese guide is available from distributor competencies personality behavior adaptive no remote yes
universal competency framework job profiling guide,Yes,No,the shl universal competency framework establishes a common language for competencies that underpins shls products and services it is a single underlying construct framework that provides a rational consistent and practical basis for the purpose of understanding peoples behaviours at work and the likelihood of being able to succeed in a given role and in a given environment,"Director, Entry-Level, Executive, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,",,"['Competencies', 'Personality & Behavior']",https://www.shl.com/products/product-catalog/view/universal-competency-framework-job-profiling-guide/,universal competency framework job profiling guide the shl universal competency framework establishes a common language for competencies that underpins shls products and services it is a single underlying construct framework that provides a rational consistent and practical basis for the purpose of understanding peoples behaviours at work and the likelihood of being able to succeed in a given role and in a given environment competencies personality behavior adaptive no remote yes
universal competency framework profiler cards 44,Yes,No,the ucf sets out the key behaviours that drive performance using a standard proven hierarchy that can be applied to virtually any job at any level in any organisation around the world,"Director, Entry-Level, Executive, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,",,"['Competencies', 'Personality & Behavior']",https://www.shl.com/products/product-catalog/view/universal-competency-framework-profiler-cards-44/,universal competency framework profiler cards 44 the ucf sets out the key behaviours that drive performance using a standard proven hierarchy that can be applied to virtually any job at any level in any organisation around the world competencies personality behavior adaptive no remote yes
unix new,Yes,No,multichoice test that measures the knowledge on the concepts of unix commands file system file handling regular expression awk programming and shell programming,"Mid-Professional, Professional Individual Contributor,",9.0,['Knowledge & Skills'],https://www.shl.com/products/product-catalog/view/unix-new/,unix new multichoice test that measures the knowledge on the concepts of unix commands file system file handling regular expression awk programming and shell programming knowledge skills adaptive no remote yes
vbnet new,Yes,No,multichoice test that measures the knowledge on the concepts of vbnet assemblies oops concepts adonet multithreading exception handling and gui,"Mid-Professional, Professional Individual Contributor,",10.0,['Knowledge & Skills'],https://www.shl.com/products/product-catalog/view/vb-net-new/,vbnet new multichoice test that measures the knowledge on the concepts of vbnet assemblies oops concepts adonet multithreading exception handling and gui knowledge skills adaptive no remote yes
verify deductive reasoning,Yes,Yes,the verify deductive reasoning test is an online ability assessment that can be used to support both pre and posthire assessment processes it enables organisations to recruit and develop candidates applying for jobs at all levels that require deductive reasoning ability the deductive reasoning test is a new test in the shl verify range of ability tests and measures the ability to draw logical conclusions based on information provided identify strengths and weaknesses of arguments complete scenarios using incomplete information the test is 18 minutes long has 20 items and is designed to provide an indication of how an individual will perform when asked to develop solutions when presented with information and draw sound conclusions from data this form of reasoning is commonly required to support work and decisionmaking in many different types of jobs and at many levels sample tasks for jobs that may require deductive reasoning include but are not limited to evaluate arguments analyse scenarios draw logical conclusions,"Director, Entry-Level, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",20.0,['Ability & Aptitude'],https://www.shl.com/products/product-catalog/view/verify-deductive-reasoning/,verify deductive reasoning the verify deductive reasoning test is an online ability assessment that can be used to support both pre and posthire assessment processes it enables organisations to recruit and develop candidates applying for jobs at all levels that require deductive reasoning ability the deductive reasoning test is a new test in the shl verify range of ability tests and measures the ability to draw logical conclusions based on information provided identify strengths and weaknesses of arguments complete scenarios using incomplete information the test is 18 minutes long has 20 items and is designed to provide an indication of how an individual will perform when asked to develop solutions when presented with information and draw sound conclusions from data this form of reasoning is commonly required to support work and decisionmaking in many different types of jobs and at many levels sample tasks for jobs that may require deductive reasoning include but are not limited to evaluate arguments analyse scenarios draw logical conclusions ability aptitude adaptive yes remote yes
